image,depth,depth_sparse
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000033.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000033.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000033.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000124.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000124.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000124.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000117.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000117.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000117.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000109.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000109.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000109.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000063.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000063.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000063.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000080.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000080.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000080.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000097.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000097.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000097.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000006.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000006.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000006.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000071.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000071.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000071.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000098.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000098.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000098.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000125.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000125.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000125.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000024.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000024.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000024.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000121.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000121.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000121.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000016.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000016.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000016.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000007.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000007.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000007.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000118.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000118.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000118.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000074.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000074.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000074.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000023.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000023.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000023.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000019.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000019.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000019.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000084.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000084.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000084.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000086.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000086.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000086.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000093.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000093.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000093.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000096.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000096.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000096.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000017.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000017.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000017.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000073.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000073.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000073.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000042.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000042.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000042.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000077.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000077.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000077.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000013.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000013.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000013.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000027.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000027.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000027.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000053.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000053.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000053.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000012.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000012.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000012.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000038.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000038.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000038.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000026.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000026.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000026.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000089.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000089.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000089.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000076.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000076.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000076.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000040.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000040.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000040.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000107.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000107.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000107.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000049.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000049.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000049.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000036.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000036.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000036.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000100.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000100.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000100.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000082.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000082.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000082.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000068.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000068.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000068.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0035_sync/image_02/data/0000000061.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0035_sync/0000000061.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0035_sync/proj_depth/groundtruth/image_02/0000000061.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000108.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000108.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000108.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000057.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000057.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000057.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000265.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000265.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000265.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000208.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000208.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000208.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000103.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000103.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000103.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000114.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000114.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000114.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000172.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000172.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000172.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000171.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000171.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000171.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000322.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000322.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000322.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000101.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000101.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000101.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000047.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000047.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000047.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000048.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000048.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000048.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000052.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000052.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000052.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0039_sync/image_02/data/0000000030.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0039_sync/0000000030.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0039_sync/proj_depth/groundtruth/image_02/0000000030.png
